FLTID,REG,ICAO24,TYPE,OPR,ADEP,ADES,LOBT,AOBT_3,ARVT_3
AEA7308,ECKYP,343348,E195,AEA,LEMD,LEVX,2020-01-28T05:45:00Z,2020-01-28T05:47:00Z,2020-01-28T06:59:37Z
UAE235,A6EQB,896451,B77W,UAE,OMDB,KORD,2020-01-28T05:45:00Z,2020-01-28T06:01:00Z,2020-01-28T20:16:30Z
ETD7,A6ETG,8962E5,B77W,ETD,OMAA,EDDF,2020-01-28T05:45:00Z,2020-01-28T05:59:00Z,2020-01-28T12:44:59Z
PGT69G,TCNBF,NA,A20N,PGT,LTFJ,LTCK,2020-01-28T05:45:00Z,2020-01-28T05:39:00Z,2020-01-28T07:30:00Z
AEA7152,ECLKM,343697,E195,AEA,LEBB,LEMD,2020-01-28T05:45:00Z,2020-01-28T05:41:00Z,2020-01-28T06:34:27Z
UAE211,A6EUH,896472,A388,UAE,OMDB,KIAH,2020-01-28T05:45:00Z,2020-01-28T06:04:00Z,2020-01-28T22:22:59Z
IBE0443,ECMDK,NA,A320,IBE,LEBB,LEMD,2020-01-28T05:45:00Z,2020-01-28T05:52:00Z,2020-01-28T06:41:49Z
IBE0407,ECKOY,NA,A319,IBE,LEJR,LEMD,2020-01-28T05:45:00Z,2020-01-28T05:47:00Z,2020-01-28T06:47:16Z
PGT40V,TCNBZ,4BB85A,A20N,PGT,LTFJ,EDDH,2020-01-28T05:45:00Z,2020-01-28T05:45:00Z,2020-01-28T08:54:40Z
QTR8793,A7BFC,06A081,B77L,QTR,HKJK,EBLG,2020-01-28T05:45:00Z,2020-01-28T05:52:00Z,2020-01-28T14:55:15Z
PGT96R,TCCPA,4B8E01,B738,PGT,LTFJ,LFPO,2020-01-28T05:45:00Z,2020-01-28T05:42:00Z,2020-01-28T09:31:24Z
RAM532X,CNRGM,NA,B738,RAM,DIAP,GMMN,2020-01-28T05:45:00Z,2020-01-28T05:40:00Z,2020-01-28T09:52:26Z
AHY075,VPBBS,NA,B788,AHY,UBBB,LTFM,2020-01-28T05:45:00Z,2020-01-28T05:50:00Z,2020-01-28T08:44:00Z
TAY4052,OEIAB,NA,B734,TAY,LIMC,LIPE,2020-01-28T05:45:00Z,2020-01-28T05:50:00Z,2020-01-28T06:22:34Z
SWR819,HBJBB,4B17DF,BCS1,SWR,EDDV,LSZH,2020-01-28T05:45:17Z,2020-01-28T05:46:00Z,2020-01-28T06:54:08Z
EWG080,DAIZT,3C6754,A320,EWG,EDDK,EDDM,2020-01-28T05:45:53Z,2020-01-28T05:51:00Z,2020-01-28T06:47:02Z
FDX5212,N915FD,ACA9BF,B752,FDX,LOWW,LHBP,2020-01-28T05:47:00Z,2020-01-28T05:56:00Z,2020-01-28T06:44:35Z
AFR55CX,FGUGA,3950C0,A318,AFR,LFRB,LFPO,2020-01-28T05:47:41Z,2020-01-28T06:10:00Z,2020-01-28T07:22:24Z
BAW631,GTTNH,4075FD,A20N,BAW,LGAV,EGLL,2020-01-28T05:47:57Z,2020-01-28T06:18:00Z,2020-01-28T10:31:46Z
FIN711,OHLKH,NA,E190,FIN,EFHK,UUEE,2020-01-28T05:49:00Z,2020-01-28T06:03:00Z,2020-01-28T07:38:00Z
FHVYC,FHVYC,NA,C56X,ZZZ,LFAV,LFLY,2020-01-28T05:50:00Z,2020-01-28T05:56:00Z,2020-01-28T06:58:03Z
AFR62CM,FHBXL,3986EB,E170,AFR,LFQQ,LFBO,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T07:07:59Z
FHLPN,FHLPN,39ADED,F2TH,ZZZ,LFLC,EDSB,2020-01-28T05:50:00Z,2020-01-28T05:54:00Z,2020-01-28T06:54:15Z
AFR98KL,FHBLG,398566,E190,AFR,ESGG,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:58:00Z,2020-01-28T07:57:07Z
ROT201T,YRATF,4A0686,AT45,ROT,LROP,LUKK,2020-01-28T05:50:00Z,2020-01-28T05:37:00Z,2020-01-28T06:45:55Z
MEA211,ODMEC,748021,A332,MEA,OLBA,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:48:03Z,2020-01-28T10:42:50Z
ROT225,YRASC,4A0663,A318,ROT,LROP,LKPR,2020-01-28T05:50:00Z,2020-01-28T05:42:00Z,2020-01-28T07:37:09Z
AFL2006,VQBAY,4248F0,A320,AFL,UUEE,EPWA,2020-01-28T05:50:00Z,2020-01-28T06:10:00Z,2020-01-28T08:08:47Z
SAS702,EIGEF,4CAFD8,CRJ9,SAS,ESSA,EFHK,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T06:50:52Z
SCW5,SEDSZ,4A927A,RJ1H,SCW,ESGG,ESSB,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T06:42:16Z
LZB449,LZFBA,451E8B,A319,LZB,LBSF,LIRF,2020-01-28T05:50:00Z,2020-01-28T05:39:00Z,2020-01-28T07:33:50Z
BEL24C,EIGEC,4CAFD6,CRJ9,BEL,EKBI,EBBR,2020-01-28T05:50:00Z,2020-01-28T05:59:00Z,2020-01-28T07:08:19Z
DLH291,DAIZZ,3C675A,A320,DLH,LIPE,EDDF,2020-01-28T05:50:00Z,2020-01-28T06:02:00Z,2020-01-28T07:21:34Z
DLH72K,DAINB,3C65C2,A20N,DLH,LEBB,EDDF,2020-01-28T05:50:00Z,2020-01-28T05:54:00Z,2020-01-28T07:53:18Z
EWG2082,DABQN,3C4A2E,DH8D,EWG,EDDS,EDDL,2020-01-28T05:50:00Z,2020-01-28T06:10:00Z,2020-01-28T07:09:40Z
EWG9190,DABQQ,3C4A31,DH8D,EWG,EDDL,EKCH,2020-01-28T05:50:00Z,2020-01-28T05:50:00Z,2020-01-28T07:16:35Z
EWG9742,DABQH,3C4A28,DH8D,EWG,EDDL,LSGG,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T07:21:00Z
EWG18A,DABZI,3C4B49,A320,EWG,EDDL,LSZH,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T06:49:46Z
EWG6VP,DAGWC,3C5EE3,A319,EWG,EDDL,EGLL,2020-01-28T05:50:00Z,2020-01-28T05:44:00Z,2020-01-28T07:00:00Z
EWG64N,DAEWM,3C56ED,A320,EWG,EDDL,LHBP,2020-01-28T05:50:00Z,2020-01-28T05:38:00Z,2020-01-28T07:13:06Z
KLM86W,PHEXE,485206,E190,KLM,LEBB,EHAM,2020-01-28T05:50:00Z,2020-01-28T05:56:00Z,2020-01-28T07:46:22Z
AUA1BS,OELBN,44001A,A320,AUA,EDDL,LOWW,2020-01-28T05:50:00Z,2020-01-28T05:49:00Z,2020-01-28T07:10:16Z
RAM293,CNROD,NA,B737,RAM,FTTJ,GMMN,2020-01-28T05:50:00Z,2020-01-28T05:32:00Z,2020-01-28T10:22:51Z
CFE30L,GLCYH,406109,E170,CFE,LIML,EGLC,2020-01-28T05:50:00Z,2020-01-28T05:43:00Z,2020-01-28T07:30:00Z
DLH7WT,DAINO,3C65CF,A20N,DLH,ESSA,EDDF,2020-01-28T05:50:00Z,2020-01-28T05:59:00Z,2020-01-28T08:01:30Z
BTI442,YLBAI,502C6B,DH8D,BTI,EVRA,ULLI,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T06:53:08Z
NAX802,LNNII,47945C,B738,NAX,ENGM,ESSA,2020-01-28T05:50:00Z,2020-01-28T05:44:00Z,2020-01-28T06:42:22Z
NAX4281,SERRO,4ACA4F,B738,NAX,ESSA,EFHK,2020-01-28T05:50:00Z,2020-01-28T05:38:00Z,2020-01-28T06:35:18Z
EJU947E,OEIJQ,44083C,A320,EJU,LFPO,LFBO,2020-01-28T05:50:00Z,2020-01-28T05:49:00Z,2020-01-28T07:00:56Z
EZY51AQ,GEZAW,400E59,A319,EZY,LIML,EGKK,2020-01-28T05:50:00Z,2020-01-28T05:40:00Z,2020-01-28T07:23:25Z
DLH1UP,DACNE,3C4DC5,CRJ9,DLH,ELLX,EDDF,2020-01-28T05:50:00Z,2020-01-28T05:53:00Z,2020-01-28T06:38:14Z
DLH4NC,DAECC,3C5463,E190,DLH,EDDP,EDDF,2020-01-28T05:50:00Z,2020-01-28T05:58:00Z,2020-01-28T06:44:12Z
WZZ95,HALXJ,471F6B,A321,WZZ,EPWA,LFLL,2020-01-28T05:50:00Z,2020-01-28T05:51:00Z,2020-01-28T08:16:42Z
WUK5BV,GWUKK,407742,A321,WUK,EGGW,EYKA,2020-01-28T05:50:00Z,2020-01-28T06:02:00Z,2020-01-28T08:17:20Z
WUK313,GWUKE,40750E,A320,WUK,EGGW,LRTM,2020-01-28T05:50:00Z,2020-01-28T05:47:00Z,2020-01-28T08:21:40Z
DLH9CJ,DACNX,3C4DD8,CRJ9,DLH,EDDM,ESSA,2020-01-28T05:50:00Z,2020-01-28T05:50:00Z,2020-01-28T07:57:48Z
AZA2151,EIRDM,4CAA7C,E75S,AZA,LIME,LIRF,2020-01-28T05:50:00Z,2020-01-28T06:02:00Z,2020-01-28T07:08:17Z
AZA1569,EIDSV,4CA718,A320,AZA,LIEA,LIML,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T06:55:48Z
AZA1154,EIIKG,4CA994,A320,AZA,LICR,LIRF,2020-01-28T05:50:00Z,2020-01-28T06:01:00Z,2020-01-28T07:05:49Z
AZA1572,EIIMD,4CA8ED,A319,AZA,LIEA,LIRF,2020-01-28T05:50:00Z,2020-01-28T05:56:00Z,2020-01-28T06:46:35Z
AZA1242,EIRNB,4CA99C,E190,AZA,LIBP,LIML,2020-01-28T05:50:00Z,2020-01-28T05:43:00Z,2020-01-28T06:52:28Z
AZA1283,EIIMC,4CA8EC,A319,AZA,LIML,LIRN,2020-01-28T05:50:00Z,2020-01-28T05:45:00Z,2020-01-28T06:52:25Z
AZA1367,EIDSG,4CA5C3,A320,AZA,LICC,LIPE,2020-01-28T05:50:00Z,2020-01-28T05:30:00Z,2020-01-28T07:11:59Z
AZA1TX,EIIMP,4CA9B3,A319,AZA,LIMC,LIRF,2020-01-28T05:50:00Z,2020-01-28T05:58:00Z,2020-01-28T06:58:26Z
AZA51J,EIIML,4CA8F8,A319,AZA,LSGG,LIRF,2020-01-28T05:50:00Z,2020-01-28T05:38:00Z,2020-01-28T06:54:28Z
AZA300,EIIMN,4CA98A,A319,AZA,LIML,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:47:00Z,2020-01-28T07:11:30Z
WIF1GX,LNWEB,478DF2,E290,WIF,ENTC,ENBO,2020-01-28T05:50:00Z,2020-01-28T05:53:00Z,2020-01-28T06:41:53Z
TVF38PG,FHTVM,NA,B738,TVF,LFPO,LPPR,2020-01-28T05:50:00Z,2020-01-28T05:44:00Z,2020-01-28T08:03:52Z
TRA15M,PHHSB,484C59,B738,TRA,EHAM,LEMG,2020-01-28T05:50:00Z,2020-01-28T05:59:00Z,2020-01-28T08:57:39Z
WIF26H,LNWIW,NA,DH8A,WIF,ENBO,ENSH,2020-01-28T05:50:00Z,2020-01-28T05:45:00Z,2020-01-28T06:11:10Z
FIN1EV,OHATM,NA,AT75,FIN,EFHK,EFVA,2020-01-28T05:50:00Z,2020-01-28T05:55:00Z,2020-01-28T06:55:55Z
FIN8KX,OHATK,4601F8,AT75,FIN,EFHK,EYVI,2020-01-28T05:50:00Z,2020-01-28T05:58:00Z,2020-01-28T07:36:00Z
FIN826,OHLKN,461E1D,E190,FIN,ESSA,EFHK,2020-01-28T05:50:00Z,2020-01-28T05:50:16Z,2020-01-28T06:37:10Z
FIN1423,OHLKF,461E15,E190,FIN,EFHK,EDDH,2020-01-28T05:50:00Z,2020-01-28T05:51:00Z,2020-01-28T07:49:33Z
VLG22EX,ECMJC,345107,A320,VLG,LEBL,LEJR,2020-01-28T05:50:00Z,2020-01-28T05:49:00Z,2020-01-28T07:39:59Z
VLG15YE,ECMAO,3444CB,A320,VLG,LEBL,LEAS,2020-01-28T05:50:00Z,2020-01-28T05:44:29Z,2020-01-28T07:17:18Z
CTN5H,9ACTI,501D1E,A319,CTN,LDSP,LDZA,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T06:18:48Z
EDW402,HBIJU,4B161E,A320,EDW,LSZH,LATI,2020-01-28T05:50:00Z,2020-01-28T05:50:00Z,2020-01-28T08:23:26Z
PGT88A,TCDCB,NA,A320,PGT,LTAI,LTFJ,2020-01-28T05:50:00Z,2020-01-28T05:35:00Z,2020-01-28T06:46:00Z
EWG2758,OKREQ,49D027,A319,EWG,EDDS,LOWW,2020-01-28T05:50:00Z,2020-01-28T05:41:00Z,2020-01-28T06:39:17Z
DLH39H,DAIBC,3C6443,A319,DLH,EDDM,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T07:19:47Z
FIN7AZ,OHLVK,461F38,A319,FIN,EFOU,EFHK,2020-01-28T05:50:00Z,2020-01-28T05:43:00Z,2020-01-28T06:39:49Z
EDW25,HBJME,4B1900,A343,EDW,MMUN,LSZH,2020-01-28T05:50:00Z,2020-01-28T05:59:12Z,2020-01-28T15:02:53Z
RYR7UJ,EIGDN,4CA93D,B738,RYR,LHBP,GCLP,2020-01-28T05:50:00Z,2020-01-28T05:50:21Z,2020-01-28T11:17:31Z
SAS183C,SEROP,4AC9F0,A20N,SAS,ESNU,ESSA,2020-01-28T05:50:00Z,2020-01-28T05:58:00Z,2020-01-28T07:10:34Z
SAS1011,SEROJ,4AC9EA,A20N,SAS,ESNS,ESSA,2020-01-28T05:50:00Z,2020-01-28T05:47:00Z,2020-01-28T07:01:14Z
RYR4QV,SPRSQ,48C239,B738,RYR,EPGD,EKCH,2020-01-28T05:50:00Z,2020-01-28T05:47:00Z,2020-01-28T06:41:44Z
SAS1313,LNTUJ,47834A,B737,SAS,ENAL,ENGM,2020-01-28T05:50:00Z,2020-01-28T05:44:00Z,2020-01-28T06:38:49Z
RYR7NF,EIENE,4CA891,B738,RYR,EBCI,LPFR,2020-01-28T05:50:00Z,2020-01-28T05:51:33Z,2020-01-28T08:41:33Z
RYR39SR,SPRSU,48C233,B738,RYR,LKPR,LIRA,2020-01-28T05:50:00Z,2020-01-28T05:52:00Z,2020-01-28T07:30:59Z
KLM1721,PHEZF,484BD1,E190,KLM,EHAM,EBBR,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T06:31:10Z
RYR6802,EIEKF,4CA804,B738,RYR,EDJA,OJAI,2020-01-28T05:50:00Z,2020-01-28T05:47:07Z,2020-01-28T09:22:22Z
RYR74FU,EIDYX,4CA6FB,B738,RYR,LHBP,EBCI,2020-01-28T05:50:00Z,2020-01-28T05:55:00Z,2020-01-28T07:58:24Z
PGT35G,TCNBM,NA,A20N,PGT,LTAF,LTBJ,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T07:13:00Z
DLH04C,IADJU,3006B5,E195,DLH,EDDM,LFML,2020-01-28T05:50:00Z,2020-01-28T05:53:00Z,2020-01-28T07:33:28Z
AFR163W,FGRHZ,3944F9,A319,AFR,LIMC,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:54:00Z,2020-01-28T07:13:41Z
KLM23P,PHBGB,484559,B738,KLM,EHAM,LFPG,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T06:50:41Z
KLM1853,PHEXK,48548C,E75L,KLM,EHAM,EDDL,2020-01-28T05:50:00Z,2020-01-28T05:50:00Z,2020-01-28T06:29:33Z
KLM1351,PHEXF,485207,E190,KLM,EHAM,LKPR,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T07:09:58Z
KLM47B,PHBCD,484FDE,B738,KLM,EHAM,LSZH,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T06:58:51Z
FIN1DH,OHLZT,461FA9,A321,FIN,EFHK,EDDM,2020-01-28T05:50:00Z,2020-01-28T05:53:00Z,2020-01-28T08:25:09Z
KLM39V,PHEZN,484C52,E190,KLM,EHAM,ESSA,2020-01-28T05:50:00Z,2020-01-28T05:45:12Z,2020-01-28T07:49:02Z
FIN3ML,OHLWM,461F54,A359,FIN,EFHK,EGLL,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T09:06:48Z
KLM97Q,PHEZO,484C53,E190,KLM,EHAM,EFHK,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T07:55:06Z
AEA4047,ECLYJ,NA,AT75,AEA,LEMD,LEAL,2020-01-28T05:50:00Z,2020-01-28T05:46:00Z,2020-01-28T07:00:28Z
AEA4063,ECLST,NA,AT72,AEA,LEMD,LEVC,2020-01-28T05:50:00Z,2020-01-28T05:48:00Z,2020-01-28T06:52:02Z
AEA7161,ECKYO,343347,E195,AEA,LEMD,LEBB,2020-01-28T05:50:00Z,2020-01-28T05:45:00Z,2020-01-28T06:42:23Z
THY4GV,TCJFV,NA,B738,THY,LTCP,LTFM,2020-01-28T05:50:00Z,2020-01-28T05:52:00Z,2020-01-28T07:27:00Z
THY8SJ,TCJTE,4BAA85,A321,THY,LTFM,LOWW,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T08:22:35Z
BCS7860,HAFAU,NA,B734,BCS,LIME,LIRP,2020-01-28T05:50:00Z,2020-01-28T06:05:00Z,2020-01-28T06:51:49Z
ASL90A,YUAPF,4C01E5,A319,ASL,LYBE,EBBR,2020-01-28T05:50:00Z,2020-01-28T05:54:00Z,2020-01-28T08:20:42Z
QTR4LA,A7ANI,06A125,A35K,QTR,OTHH,EGLL,2020-01-28T05:50:00Z,2020-01-28T06:03:00Z,2020-01-28T13:24:56Z
ETD55E,A6AEE,89642A,A321,ETD,OMAA,OLBA,2020-01-28T05:50:00Z,2020-01-28T05:43:00Z,2020-01-28T10:05:46Z
IBE3170,ECHUI,34134E,A321,IBE,LEMD,EGLL,2020-01-28T05:50:00Z,2020-01-28T05:54:00Z,2020-01-28T08:14:21Z
ASL39V,YUALO,4C016E,AT72,ASL,LYBE,LKPR,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T08:05:09Z
DLH729,DAIHB,3C6502,A346,DLH,ZSPD,EDDF,2020-01-28T05:50:00Z,2020-01-28T06:01:07Z,2020-01-28T17:35:05Z
CCA911,B6073,780274,A332,CCA,ZBAA,ESSA,2020-01-28T05:50:00Z,2020-01-28T06:07:00Z,2020-01-28T15:06:27Z
EVA075,B16710,8990D9,B77W,EVA,VTBS,EHAM,2020-01-28T05:50:00Z,2020-01-28T06:33:00Z,2020-01-28T18:48:18Z
PGT81Z,TCNBS,4BB853,A20N,PGT,LTFJ,EDDK,2020-01-28T05:50:00Z,2020-01-28T06:01:00Z,2020-01-28T09:20:00Z
THY2PL,TCJIP,4BA930,A332,THY,LTFM,EHAM,2020-01-28T05:50:00Z,2020-01-28T06:26:00Z,2020-01-28T10:06:53Z
AMX003,XAMFG,0D0BBA,B789,AMX,MMMX,LFPG,2020-01-28T05:50:00Z,2020-01-28T06:03:21Z,2020-01-28T15:25:21Z
OURA11A,NA,NA,E145,ZZZ,LGEL,LGBL,2020-01-28T05:50:00Z,2020-01-28T05:57:00Z,2020-01-28T08:49:47Z
ROT201T,YRATF,NA,AT45,ROT,LROP,LRIA,2020-01-28T05:50:00Z,2020-01-28T06:04:55Z,2020-01-28T07:13:20Z
AFR44AR,FGRZK,NA,CRJ7,AFR,LFBT,LFPO,2020-01-28T05:53:00Z,2020-01-28T06:11:00Z,2020-01-28T07:37:16Z
AUA4PD,OELDB,4400B3,A319,AUA,LOWW,EGLL,2020-01-28T05:54:00Z,2020-01-28T06:01:00Z,2020-01-28T08:24:47Z
AFR43GQ,FHOPZ,NA,AT76,AFR,LFRS,LFPO,2020-01-28T05:55:00Z,2020-01-28T06:09:00Z,2020-01-28T07:23:43Z
AFR69WQ,FGRGH,NA,E145,AFR,LIMC,LFLL,2020-01-28T05:55:00Z,2020-01-28T05:59:00Z,2020-01-28T06:54:41Z
CLG11QV,FHBCK,NA,B190,CLG,LFBD,LFRS,2020-01-28T05:55:00Z,2020-01-28T05:51:00Z,2020-01-28T06:50:21Z
AFL2010,VPBTK,42426A,A321,AFL,UUEE,LKPR,2020-01-28T05:55:00Z,2020-01-28T06:29:00Z,2020-01-28T09:10:39Z
AFL2040,RA89100,155C0C,SU95,AFL,UUEE,LDZA,2020-01-28T05:55:00Z,2020-01-28T07:09:00Z,2020-01-28T10:07:36Z
ROT231V,YRBGF,4A08E6,B737,ROT,LROP,LHBP,2020-01-28T05:55:00Z,2020-01-28T05:58:00Z,2020-01-28T07:23:28Z
TJT9011,NA,NA,B190,TJT,LFML,LIMC,2020-01-28T05:55:00Z,2020-01-28T05:54:00Z,2020-01-28T07:00:07Z
SAS1205,EIFPO,4CA8BA,CRJ9,SAS,EKCH,EKYT,2020-01-28T05:55:00Z,2020-01-28T05:53:00Z,2020-01-28T06:33:42Z
SAS1280,ESATD,5110E8,AT76,SAS,EKBI,EKCH,2020-01-28T05:55:00Z,2020-01-28T05:46:00Z,2020-01-28T06:25:50Z
SAS099,ESATI,51110B,AT76,SAS,ESNO,ESSA,2020-01-28T05:55:00Z,2020-01-28T05:53:00Z,2020-01-28T07:08:07Z
SCW253P,SEMKH,4AB568,AT76,SCW,ESNU,ESSB,2020-01-28T05:55:00Z,2020-01-28T05:54:00Z,2020-01-28T07:17:38Z
LGL51V,LXLQC,4D00D7,DH8D,LGL,ELLX,LOWW,2020-01-28T05:55:00Z,2020-01-28T05:57:00Z,2020-01-28T07:32:25Z
BRX305Y,SEMKC,4AB563,AT76,BRX,ESTA,ESSB,2020-01-28T05:55:00Z,2020-01-28T05:54:00Z,2020-01-28T07:02:09Z
LOT8811,ESACI,5110D2,CRJ9,LOT,ESNX,ESSA,2020-01-28T05:55:00Z,2020-01-28T06:11:00Z,2020-01-28T07:35:13Z
AUA2GH,OELGL,4404CC,DH8D,AUA,LOWG,EDDL,2020-01-28T05:55:00Z,2020-01-28T05:59:00Z,2020-01-28T07:44:28Z
DLH99P,DAIQA,3C6621,A320,DLH,LFLL,EDDF,2020-01-28T05:55:00Z,2020-01-28T05:46:00Z,2020-01-28T07:03:57Z
EWG1C,DABGJ,3C48EA,A319,EWG,EDDT,EDDK,2020-01-28T05:55:00Z,2020-01-28T06:10:00Z,2020-01-28T07:14:47Z
EWG7038,DASTX,3C09F2,A319,EWG,EDDH,EDDK,2020-01-28T05:55:00Z,2020-01-28T05:57:00Z,2020-01-28T06:55:37Z
EWG7KE,DAKNM,3C6DCD,A319,EWG,EDDK,EDDH,2020-01-28T05:55:00Z,2020-01-28T05:37:00Z,2020-01-28T06:40:21Z
KLM1762,PHEZK,484C26,E190,KLM,EDDF,EHAM,2020-01-28T05:55:00Z,2020-01-28T05:52:00Z,2020-01-28T06:52:29Z
KLM50G,PHEXY,485875,E190,KLM,LSZH,EHAM,2020-01-28T05:55:00Z,2020-01-28T06:08:00Z,2020-01-28T07:34:52Z
EWG4EP,DAGWO,3C5EEF,A319,EWG,EDDT,EDDS,2020-01-28T05:55:00Z,2020-01-28T06:06:00Z,2020-01-28T07:15:55Z
AUA24PV,OELBR,440050,A320,AUA,EDDT,LOWW,2020-01-28T05:55:00Z,2020-01-28T05:51:00Z,2020-01-28T06:57:27Z
FOO2000,OELVR,44050E,A320,FOO,LOWW,LFPG,2020-01-28T05:55:00Z,2020-01-28T06:10:00Z,2020-01-28T08:14:26Z
BTI7KP,YLBAH,502C6A,DH8D,BTI,EVRA,EPWA,2020-01-28T05:55:00Z,2020-01-28T05:59:00Z,2020-01-28T07:25:24Z
KLM68T,PHBGP,484F07,B737,KLM,EIDW,EHAM,2020-01-28T05:55:00Z,2020-01-28T05:52:00Z,2020-01-28T07:17:26Z
BTI92E,YLAAS,502D0F,BCS3,BTI,EYVI,EHAM,2020-01-28T05:55:00Z,2020-01-28T05:52:33Z,2020-01-28T08:11:41Z
KLM1838,PHBGU,484F15,B737,KLM,LOWW,EHAM,2020-01-28T05:55:00Z,2020-01-28T06:05:00Z,2020-01-28T07:53:47Z
BTI7PY,YLBBR,502C62,B733,BTI,EVRA,LSZH,2020-01-28T05:55:00Z,2020-01-28T05:51:00Z,2020-01-28T08:25:41Z
DLH371,DACKJ,3C4D6A,CRJ9,DLH,EDNY,EDDF,2020-01-28T05:55:00Z,2020-01-28T05:49:00Z,2020-01-28T06:32:16Z
WZZ2233,HALYT,471F8F,A320,WZZ,LHBP,LATI,2020-01-28T05:55:00Z,2020-01-28T06:06:00Z,2020-01-28T07:20:08Z
EZS45JH,HBJYA,4B1A34,A320,EZS,LSGG,LPPT,2020-01-28T05:55:00Z,2020-01-28T05:55:00Z,2020-01-28T08:33:19Z
DLH8MC,DACKA,3C4D61,CRJ9,DLH,EPWR,EDDF,2020-01-28T05:55:00Z,2020-01-28T06:04:00Z,2020-01-28T07:18:40Z
CCM780R,FHXKJ,NA,A20N,CCM,LFKB,LFPO,2020-01-28T05:55:00Z,2020-01-28T05:59:00Z,2020-01-28T07:48:51Z
CCM770C,FHXKB,NA,A20N,CCM,LFKJ,LFPO,2020-01-28T05:55:00Z,2020-01-28T06:11:25Z,2020-01-28T07:55:19Z
AZA564,EIRDO,4CAABF,E75S,AZA,LIML,LSGG,2020-01-28T05:55:00Z,2020-01-28T05:49:00Z,2020-01-28T06:32:48Z
AZA1637,EIIMV,4CAAA7,A319,AZA,LIML,LIBD,2020-01-28T05:55:00Z,2020-01-28T05:58:00Z,2020-01-28T07:10:22Z
DLH06N,DACKL,3C4D6C,CRJ9,DLH,EDDM,LFRS,2020-01-28T05:55:00Z,2020-01-28T05:48:00Z,2020-01-28T07:41:07Z
SWR105A,HBJCK,4B1802,BCS3,SWR,LSZH,EDDF,2020-01-28T05:55:00Z,2020-01-28T05:59:00Z,2020-01-28T06:48:35Z
EJU62TD,OEICI,44046D,A320,EJU,LIMC,EHAM,2020-01-28T05:55:00Z,2020-01-28T05:55:00Z,2020-01-28T07:38:40Z
WIF41E,LNWIR,NA,DH8A,WIF,ENOV,ENSG,2020-01-28T05:55:00Z,2020-01-28T05:47:00Z,2020-01-28T06:19:29Z
WIF46M,LNWIP,NA,DH8A,WIF,ENMS,ENVA,2020-01-28T05:55:00Z,2020-01-28T05:44:00Z,2020-01-28T06:35:59Z
WIF26A,LNWIE,NA,DH8A,WIF,ENST,ENVA,2020-01-28T05:55:00Z,2020-01-28T05:49:00Z,2020-01-28T06:48:05Z
FIN2RG,OHLKR,461E21,E190,FIN,EFHK,LSGG,2020-01-28T05:55:00Z,2020-01-28T05:55:00Z,2020-01-28T09:06:09Z
JAF2741,ESSAO,5110D5,A320,JAF,EBCI,DTTA,2020-01-28T05:55:00Z,2020-01-28T05:57:00Z,2020-01-28T08:19:02Z
EJU87PH,OEIZE,4402F2,A320,EJU,EDDL,EDDT,2020-01-28T05:55:00Z,2020-01-28T05:56:00Z,2020-01-28T07:02:07Z
VLG80HW,ECMHS,345043,A321,VLG,LFPO,LEBL,2020-01-28T05:55:00Z,2020-01-28T06:10:00Z,2020-01-28T07:34:07Z
VLG8770,ECKJD,342592,A320,VLG,LFPG,EGKK,2020-01-28T05:55:00Z,2020-01-28T05:55:00Z,2020-01-28T06:44:28Z
VLG41SB,ECLQK,344282,A320,VLG,LEST,LEBL,2020-01-28T05:55:00Z,2020-01-28T05:45:00Z,2020-01-28T07:11:35Z
LOT3981,SPEQE,489324,DH8D,LOT,EPWA,EPZG,2020-01-28T05:55:00Z,2020-01-28T05:58:00Z,2020-01-28T06:53:00Z
JSI9161,RA02858,140B2A,E35L,JSI,UUEE,ELLX,2020-01-28T05:55:00Z,2020-01-28T06:34:00Z,2020-01-28T10:07:16Z
