FLT_UID,LOBT,AIRCRAFT_ID,REGISTRATION,AIRCRAFT_TYPE_ICAO_ID,AIRCRAFT_OPERATOR,ADEP,ADES,ADES_FILED,AOBT_3,ARVT_3,TAXI_TIME_3,RTE_LEN_3,FLT_DUR_3,WK_TBL_CAT,ICAO_FLT_TYPE,OPERATING_AIRCRAFT_OPERATOR,AIRCRAFT_ADDRESS,COUNTRY,REGION
0056289320200107,2020-01-07T11:15:00Z,RAM435,CNCOH,AT76,RAM,GMAG,GMAT,GMAT,2020-01-07T11:08:00Z,2020-01-07T11:35:23Z,10,70,17,M,S,NA,NA,NA,NA
0057393420200107,2020-01-07T11:15:00Z,HNL05B,PHEUE,A139,ZZZ,EHKL,EHKD,EHKD,2020-01-07T11:14:00Z,2020-01-07T11:56:55Z,1,48,42,L,N,NA,484F76,NA,NA
0057963120200107,2020-01-07T11:30:00Z,SHW02B,OYHNK,EC35,ZZZ,EKDT,EKEB,EKEB,2020-01-07T11:33:00Z,2020-01-07T11:54:29Z,2,51,19,L,G,NA,45A1CB,NA,NA
0055610620200107,2020-01-07T11:40:00Z,JGH062,HBALN,AT45,ZZZ,LYPR,LQSA,LQSA,2020-01-07T11:41:00Z,2020-01-07T12:29:26Z,5,160,43,M,N,IMX,4B012B,NA,NA
0055868920200107,2020-01-07T11:40:00Z,BBX01B,OYHLM,A189,ZZZ,EKAF,EHKD,EHKD,2020-01-07T11:20:00Z,2020-01-07T12:47:20Z,2,180,85,M,N,NA,45A18D,NA,NA
0057671520200107,2020-01-07T11:45:00Z,BHL305,NA,S92,BHL,ENWV,ENZV,ENZV,2020-01-07T12:29:00Z,2020-01-07T13:32:15Z,1,179,62,M,N,NA,NA,NA,NA
0057680120200107,2020-01-07T11:45:00Z,BHL207,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-07T12:11:00Z,2020-01-07T13:07:09Z,1,168,55,M,N,NA,NA,NA,NA
0057686920200107,2020-01-07T11:45:00Z,BHL404,NA,S92,BHL,ENWA,ENZV,ENZV,2020-01-07T12:17:00Z,2020-01-07T13:12:48Z,1,119,55,M,N,NA,NA,NA,NA
0055660020200107,2020-01-07T12:00:00Z,BBX15C,OYHVB,A139,ZZZ,EHLY,EHKD,EHKD,2020-01-07T11:59:00Z,2020-01-07T12:26:36Z,1,44,27,L,N,NA,45A2C2,NA,NA
0057265220200107,2020-01-07T12:00:00Z,OKSIL,OKSIL,BE9L,ZZZ,LEMI,LEBL,LEBL,2020-01-07T12:16:00Z,2020-01-07T13:58:34Z,5,322,98,L,G,NA,NA,NA,NA
0057662420200107,2020-01-07T12:00:00Z,SSF9604,RA89118,SU95,ZZZ,ULWC,EVRA,EVRA,2020-01-07T11:56:00Z,2020-01-07T13:30:58Z,10,522,85,M,N,NA,155C1E,NA,NA
0055776920200107,2020-01-07T12:20:00Z,IBB5601,ECNEZ,E295,IBB,LEMI,GCLP,GCLP,2020-01-07T12:12:00Z,2020-01-07T14:30:02Z,5,967,133,M,S,IBB,34629A,NA,NA
0057728520200107,2020-01-07T12:25:00Z,BHL473,NA,S92,BHL,ENWE,ENZV,ENZV,2020-01-07T12:33:00Z,2020-01-07T13:15:31Z,1,144,42,M,N,NA,NA,NA,NA
0057810820200107,2020-01-07T12:30:00Z,HKSSAR5,LNOAW,AS32,ZZZ,ENHE,ENKB,ENKB,2020-01-07T12:42:00Z,2020-01-07T14:48:47Z,1,138,126,M,N,NA,NA,NA,NA
0057896920200107,2020-01-07T12:30:00Z,BHL246,LNOIB,S92,BHL,ENGC,ENBR,ENBR,2020-01-07T13:39:00Z,2020-01-07T14:41:04Z,1,103,61,M,N,NA,NA,NA,NA
0057725820200107,2020-01-07T12:45:00Z,BHL210,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-07T13:16:00Z,2020-01-07T14:13:37Z,1,170,57,M,N,NA,NA,NA,NA
0056524820200107,2020-01-07T12:50:00Z,AWC332,GPOWD,B763,AWC,OPIS,UGTB,UGTB,2020-01-07T12:52:00Z,2020-01-07T16:45:00Z,10,1405,223,H,S,AWC,NA,NA,NA
0057620520200107,2020-01-07T13:05:00Z,THY32C,TCJHF,B738,THY,LTCT,LTFM,LTFM,2020-01-07T13:07:00Z,2020-01-07T15:03:00Z,5,798,111,M,S,THY,NA,NA,NA
0056383320200107,2020-01-07T13:15:00Z,HKS601,LNOQO,S92,HKS,ENQL,ZZZZ,ZZZZ,2020-01-07T13:15:00Z,2020-01-07T13:17:52Z,1,3,2,M,N,NA,NA,NA,NA
0056706520200107,2020-01-07T13:15:00Z,AZQ4728,4KAZ60,IL76,AZQ,OADY,UBBB,UBBB,2020-01-07T13:17:07Z,2020-01-07T16:52:00Z,10,942,205,H,N,NA,NA,NA,NA
0055508820200107,2020-01-07T13:30:00Z,DUKE75,40156,BE20,ZZZ,LYPR,ETOU,ETOU,2020-01-07T13:36:00Z,2020-01-07T16:40:00Z,5,745,179,L,M,USR,AE0401,NA,NA
0056460820200107,2020-01-07T13:30:00Z,HKS403,LNOQE,S92,HKS,ENHE,ENKB,ENKB,2020-01-07T13:32:00Z,2020-01-07T14:57:31Z,1,134,85,M,N,NA,NA,NA,NA
0057827020200107,2020-01-07T13:30:00Z,HNL05C,PHEUE,A139,ZZZ,EHKP,EHKD,EHKD,2020-01-07T13:47:22Z,2020-01-07T14:13:01Z,1,50,25,L,N,NA,484F76,NA,NA
0056323720200107,2020-01-07T13:35:00Z,HKS151,LNOQH,S92,HKS,ENJS,ENZV,ENZV,2020-01-07T13:40:00Z,2020-01-07T14:18:25Z,1,96,37,M,N,NA,NA,NA,NA
0057779820200107,2020-01-07T13:45:00Z,LWA300,5AWLC,A319,ZZZ,HLMS,LTFM,LTFM,2020-01-07T13:45:36Z,2020-01-07T16:47:00Z,0,1342,181,M,S,NA,01808F,NA,NA
0056329820200107,2020-01-07T13:50:00Z,HKS150,LNOQL,S92,HKS,ENJS,ENZV,ENZV,2020-01-07T13:15:00Z,2020-01-07T13:55:55Z,1,100,40,M,N,NA,NA,NA,NA
0057570820200107,2020-01-07T14:00:00Z,HNL31A,PHSHP,A139,ZZZ,EHPG,EHKD,EHKD,2020-01-07T13:59:00Z,2020-01-07T14:29:23Z,1,73,29,L,N,NA,4845C0,NA,NA
0057782220200107,2020-01-07T14:10:00Z,LOT3966,SPLDE,E170,LOT,EPLB,EPWA,EPWA,2020-01-07T14:03:00Z,2020-01-07T14:30:42Z,5,97,23,M,S,LOT,489785,NA,NA
0057827120200107,2020-01-07T14:15:00Z,HNL25C,PHEUA,A139,ZZZ,EHDV,EHKD,EHKD,2020-01-07T14:14:00Z,2020-01-07T14:57:23Z,1,110,42,L,N,NA,484BAC,NA,NA
0057934120200107,2020-01-07T14:15:00Z,BHL523,NA,S92,BHL,ENJS,ENZV,ENZV,2020-01-07T14:27:00Z,2020-01-07T15:06:06Z,1,104,38,M,N,NA,NA,NA,NA
0058250920200107,2020-01-07T14:15:00Z,DCIAO,DCIAO,C550,ZZZ,HLTQ,LCLK,LCRA,2020-01-07T14:05:54Z,2020-01-07T15:58:01Z,10,606,102,L,N,NA,3CD52E,NA,NA
0058102920200107,2020-01-07T14:30:00Z,HKSSAR4,LNOQR,S92,ZZZ,ENJS,ENZV,ENZV,2020-01-07T14:39:00Z,2020-01-07T15:22:29Z,1,100,42,M,N,NA,NA,NA,NA
0058193620200107,2020-01-07T14:30:00Z,BHL245,NA,S92,BHL,ENQK,ENBR,ENBR,2020-01-07T15:09:30Z,2020-01-07T16:05:05Z,1,96,55,M,N,NA,NA,NA,NA
0058362120200107,2020-01-07T14:40:00Z,DOC98,NA,EC35,ZZZ,EKRB,EKRS,EKRS,2020-01-07T14:55:00Z,2020-01-07T15:57:18Z,2,102,60,L,X,NA,47879D,NA,NA
0058109620200107,2020-01-07T15:00:00Z,BBX01C,OYHLM,A189,ZZZ,EHDT,EHKD,EHKD,2020-01-07T15:08:52Z,2020-01-07T16:00:20Z,1,116,50,M,N,NA,45A18D,NA,NA
0058001420200107,2020-01-07T15:30:00Z,BBX56A,OYHVB,A139,ZZZ,EHFZ,EHKD,EHKD,2020-01-07T15:04:12Z,2020-01-07T15:44:15Z,1,81,39,L,N,NA,45A2C2,NA,NA
0057973020200107,2020-01-07T15:40:00Z,BHL465,NA,S92,BHL,ENWI,ENBR,ENZV,2020-01-07T15:53:54Z,2020-01-07T16:37:00Z,1,126,42,M,N,NA,NA,NA,NA
0055677920200107,2020-01-07T15:45:00Z,BBX15D,OYHML,A139,ZZZ,EHLY,EHKD,EHKD,2020-01-07T15:37:24Z,2020-01-07T15:59:24Z,1,43,21,L,N,NA,45A1AC,NA,NA
0058353820200107,2020-01-07T16:00:00Z,RMAF238,CNAOK,C130,ZZZ,GMAG,GMMP,GMMP,2020-01-07T15:04:11Z,2020-01-07T16:52:00Z,10,386,98,M,M,NA,NA,NA,NA
0058056620200107,2020-01-07T16:25:00Z,AEA176,ECMIG,B788,AEA,SPJC,LEMD,LEMD,2020-01-07T16:23:00Z,2020-01-08T03:33:53Z,10,5294,661,H,S,AEA,3450D8,NA,NA
0057912520200107,2020-01-07T16:30:00Z,THY7WR,TCJRB,A321,THY,LTCB,LTFM,LTFM,2020-01-07T16:41:00Z,2020-01-07T17:56:00Z,5,500,70,M,S,THY,NA,NA,NA
